target_level,market,instrument,session_date,signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
1,equity,RELIANCE_NS,2026-04-06,BUY,LONG,2026-04-06T13:50:00+05:30,2026-04-06T13:55:00+05:30,1302.900024,1303.160604,1297.956864,1307.843185,1307.843185,1312.786345,1317.729505,1322.672666,1327.615826,3.29544,4.94316,1300.854027,1300.649933,1305.812482,52.7783,-0.66314,-1.515781,22.999,217829.0,381583.95,57.14,14.29,STRONG BULL,76,99040.21,415.21,0,18,2026-04-06T15:20:00+05:30,1305.938711,SESSION_END,211.14,59.49,151.65,0.1531,0.3652
1,equity,RELIANCE_NS,2026-04-07,SELL,SHORT,2026-04-07T09:20:00+05:30,2026-04-07T09:25:00+05:30,1296.300049,1295.7408,1301.486682,1291.113415,1291.113415,1285.926782,1280.740148,1275.553515,1270.366881,3.457756,5.186634,1301.521288,1302.083545,1295.866659,37.6768,-0.298937,0.330543,19.8051,594062.0,391812.9,28.57,57.14,MILD BEAR,77,99772.04,462.48,1,22,2026-04-07T11:10:00+05:30,1291.371638,TP1,336.43,59.76,276.66,0.2773,0.5982
1,equity,RELIANCE_NS,2026-04-07,BUY,LONG,2026-04-07T12:35:00+05:30,2026-04-07T12:40:00+05:30,1297.199951,1297.459391,1294.238293,1300.161609,1300.161609,1303.123268,1306.084926,1309.046584,1312.008243,1.974439,2.961658,1295.275288,1295.229966,1295.15511,57.8445,-0.281441,-0.689765,20.844,203906.0,277874.95,71.43,0.0,STRONG BULL,77,99904.37,267.96,0,6,2026-04-07T13:05:00+05:30,1293.979445,STOP_LOSS,-267.96,59.86,-327.82,-0.3281,-1.2234
1,equity,RELIANCE_NS,2026-04-07,SELL,SHORT,2026-04-07T13:05:00+05:30,2026-04-07T13:10:00+05:30,1292.699951,1292.441411,1295.701232,1289.698671,1289.698671,1286.69739,1283.69611,1280.694829,1277.693549,2.000854,3.00128,1295.36628,1295.478033,1295.32159,38.8309,-0.171281,-0.139205,17.2384,310845.0,245244.1,0.0,85.71,STRONG BEAR,77,99517.99,270.96,0,2,2026-04-07T13:15:00+05:30,1295.960372,STOP_LOSS,-270.96,59.79,-330.75,-0.3324,-1.2207
1,equity,RELIANCE_NS,2026-04-07,BUY,LONG,2026-04-07T13:20:00+05:30,2026-04-07T13:25:00+05:30,1296.099976,1296.359196,1293.042702,1299.157249,1299.157249,1302.214523,1305.271797,1308.32907,1311.386344,2.038182,3.057274,1295.548319,1295.528266,1295.301032,51.752,-0.071484,-0.135785,16.2491,307717.0,276082.6,71.43,14.29,STRONG BULL,77,99819.66,275.28,0,2,2026-04-07T13:30:00+05:30,1293.641244,OPPOSITE_SIGNAL,-209.28,59.83,-269.11,-0.2696,-0.9776
1,equity,RELIANCE_NS,2026-04-07,SELL,SHORT,2026-04-07T13:25:00+05:30,2026-04-07T13:30:00+05:30,1294.0,1293.641244,1297.117466,1290.882534,1290.882534,1287.765068,1284.647603,1281.530137,1278.412671,2.078311,3.117466,1295.238655,1295.389333,1295.292295,44.7647,-0.188588,-0.146345,16.0344,144640.0,275891.55,0.0,71.43,STRONG BEAR,77,99610.38,287.64,0,1,2026-04-07T13:30:00+05:30,1297.376889,STOP_LOSS,-287.64,59.85,-347.5,-0.3489,-1.2081
1,equity,RELIANCE_NS,2026-04-07,BUY,LONG,2026-04-07T13:35:00+05:30,2026-04-07T13:40:00+05:30,1297.300049,1297.7595,1294.040348,1300.559749,1300.559749,1303.81945,1307.07915,1310.338851,1313.598551,2.173134,3.2597,1295.708745,1295.580443,1295.314854,55.3671,0.01658,-0.114434,14.0876,134481.0,282064.0,71.43,0.0,STRONG BULL,77,99927.48,306.3,2,3,2026-04-07T13:50:00+05:30,1300.299637,TP1,195.59,60.02,135.58,0.1357,0.4426
1,equity,RELIANCE_NS,2026-04-07,SELL,SHORT,2026-04-07T14:35:00+05:30,2026-04-07T14:40:00+05:30,1295.099976,1294.840956,1298.735112,1291.464839,1291.464839,1287.829703,1284.194567,1280.559431,1276.924295,2.423424,3.635136,1296.398,1296.530759,1295.98817,45.0969,0.037852,0.341981,12.4718,225918.0,299613.5,0.0,71.43,STRONG BEAR,77,99702.75,319.85,0,2,2026-04-07T14:45:00+05:30,1298.994859,STOP_LOSS,-319.85,59.92,-379.77,-0.3809,-1.1873
1,equity,RELIANCE_NS,2026-04-07,BUY,LONG,2026-04-07T14:45:00+05:30,2026-04-07T14:50:00+05:30,1298.5,1298.859696,1294.778638,1302.221362,1302.221362,1305.942725,1309.664087,1313.385449,1317.106812,2.480908,3.721362,1296.91472,1296.748561,1296.029953,56.0369,0.21878,0.274251,12.0666,236592.0,306889.9,57.14,14.29,STRONG BULL,76,98713.34,329.84,2,3,2026-04-07T15:00:00+05:30,1301.960918,TP1,235.69,59.3,176.39,0.1787,0.5348
1,equity,RELIANCE_NS,2026-04-08,SELL,SHORT,2026-04-08T12:50:00+05:30,2026-04-08T12:55:00+05:30,1340.599976,1340.531889,1344.245838,1336.954113,1336.954113,1333.308251,1329.662389,1326.016527,1322.370665,2.430575,3.645862,1342.619075,1342.861937,1342.397864,45.6537,0.911119,2.167177,28.9271,143480.0,196124.55,0.0,85.71,STRONG BEAR,74,99199.36,294.73,0,5,2026-04-08T13:15:00+05:30,1344.514687,STOP_LOSS,-294.73,59.61,-354.34,-0.3572,-1.2022
1,equity,RELIANCE_NS,2026-04-08,BUY,LONG,2026-04-08T13:20:00+05:30,2026-04-08T13:25:00+05:30,1345.300049,1345.468991,1341.915614,1348.684484,1348.684484,1352.068918,1355.453353,1358.837788,1362.222222,2.25629,3.384435,1343.032422,1342.839703,1342.384997,61.3285,0.677357,0.948556,23.2586,146321.0,161818.25,57.14,14.29,STRONG BULL,74,99564.71,282.81,1,1,2026-04-08T13:25:00+05:30,1348.414747,TP1,217.99,59.8,158.18,0.1589,0.5593
1,equity,RELIANCE_NS,2026-04-09,SELL,SHORT,2026-04-09T09:35:00+05:30,2026-04-09T09:40:00+05:30,1343.699951,1343.431211,1348.149135,1339.250767,1339.250767,1334.801583,1330.352399,1325.903214,1321.45403,2.966123,4.449184,1346.754043,1346.911992,1347.297095,41.827,0.24597,0.773988,22.3119,145710.0,270559.0,0.0,71.43,STRONG BEAR,74,99413.91,369.08,1,2,2026-04-09T09:45:00+05:30,1339.518617,TP1,289.53,59.56,229.97,0.2313,0.6231
1,equity,RELIANCE_NS,2026-04-10,BUY,LONG,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,1342.900024,1343.168604,1337.567445,1348.232604,1348.232604,1353.565183,1358.897762,1364.230341,1369.56292,3.555053,5.332579,1332.034325,1331.613329,1339.666667,72.4403,-0.250732,-1.272827,29.5947,0.0,600751.6,85.71,0.0,STRONG BULL,74,99394.48,434.28,1,6,2026-04-10T09:45:00+05:30,1347.962957,TP1,354.78,59.74,295.04,0.2968,0.6794
1,equity,RELIANCE_NS,2026-04-10,SELL,SHORT,2026-04-10T13:30:00+05:30,2026-04-10T13:35:00+05:30,1347.0,1346.630644,1349.355983,1344.644017,1344.644017,1342.288034,1339.932051,1337.576068,1335.220085,1.570655,2.355983,1347.454649,1347.495271,1346.834558,48.856,0.301449,0.6819,19.3779,94457.0,136392.4,14.29,57.14,STRONG BEAR,74,99650.67,221.65,0,3,2026-04-10T13:45:00+05:30,1348.169604,OPPOSITE_SIGNAL,-113.88,59.82,-173.71,-0.1743,-0.7837
1,equity,RELIANCE_NS,2026-04-10,BUY,LONG,2026-04-10T13:40:00+05:30,2026-04-10T13:45:00+05:30,1347.900024,1348.169604,1345.72471,1350.075338,1350.075338,1352.250653,1354.425967,1356.601281,1358.776595,1.450209,2.175314,1347.534984,1347.524195,1346.844883,53.7392,0.27525,0.534041,18.1721,89430.0,135713.65,57.14,14.29,STRONG BULL,74,99764.55,200.84,0,2,2026-04-10T13:50:00+05:30,1345.455565,STOP_LOSS,-200.84,59.8,-260.64,-0.2613,-1.2977
1,equity,RELIANCE_NS,2026-04-10,SELL,SHORT,2026-04-10T13:50:00+05:30,2026-04-10T13:55:00+05:30,1347.199951,1346.930511,1349.461313,1344.938589,1344.938589,1342.677227,1340.415864,1338.154502,1335.89314,1.507575,2.261362,1347.494372,1347.509243,1346.854601,49.4317,0.211096,0.426138,17.6694,258812.0,141539.3,14.29,71.43,STRONG BEAR,74,99672.86,207.25,0,2,2026-04-10T14:00:00+05:30,1349.2698,OPPOSITE_SIGNAL,-173.11,59.86,-232.96,-0.2337,-1.1241
1,equity,RELIANCE_NS,2026-04-10,BUY,LONG,2026-04-10T13:55:00+05:30,2026-04-10T14:00:00+05:30,1349.0,1349.2698,1346.707301,1351.292699,1351.292699,1353.585398,1355.878096,1358.170795,1360.463494,1.528466,2.292699,1347.795498,1347.644767,1346.869086,58.7729,0.311364,0.403183,17.09,105814.0,140202.95,57.14,14.29,STRONG BULL,74,99845.97,209.56,0,4,2026-04-10T14:15:00+05:30,1346.43796,STOP_LOSS,-209.56,59.84,-269.4,-0.2698,-1.2856
1,equity,RELIANCE_NS,2026-04-10,SELL,SHORT,2026-04-10T14:15:00+05:30,2026-04-10T14:20:00+05:30,1345.900024,1345.630844,1348.460298,1343.339751,1343.339751,1340.779477,1338.219203,1335.65893,1333.098656,1.706849,2.560274,1347.50008,1347.57179,1346.934655,42.0825,0.112816,0.307682,16.227,272831.0,152735.0,0.0,85.71,STRONG BEAR,74,99576.68,229.34,1,2,2026-04-10T14:25:00+05:30,1343.608419,TP1,149.66,59.7,89.96,0.0903,0.3922
1,equity,RELIANCE_NS,2026-04-10,BUY,LONG,2026-04-10T15:00:00+05:30,2026-04-10T15:05:00+05:30,1348.900024,1349.2698,1345.564766,1352.235282,1352.235282,1355.57054,1358.905798,1362.241056,1365.576314,2.223505,3.335258,1347.136657,1347.023437,1346.711931,57.7771,0.039345,-0.156413,15.7661,390886.0,271990.45,85.71,0.0,STRONG BULL,74,99845.97,294.09,0,4,2026-04-10T15:20:00+05:30,1349.330056,SESSION_END,4.46,59.91,-55.45,-0.0555,-0.1885
1,equity,RELIANCE_NS,2026-04-13,SELL,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,1317.0,1316.7366,1324.253261,1309.746739,1309.746739,1302.493477,1295.240216,1287.986954,1280.733693,4.835508,7.253261,1342.638378,1345.28017,1317.899984,17.289,-1.819676,-0.112213,20.4679,0.0,367227.25,0.0,71.43,STRONG BEAR,75,98755.24,583.61,0,13,2026-04-13T10:20:00+05:30,1324.518112,STOP_LOSS,-583.61,59.43,-643.04,-0.6511,-1.1018
1,equity,RELIANCE_NS,2026-04-13,BUY,LONG,2026-04-13T13:50:00+05:30,2026-04-13T13:55:00+05:30,1316.300049,1316.563309,1313.377438,1319.22266,1319.22266,1322.14527,1325.067881,1327.990492,1330.913103,1.948407,2.922611,1315.134904,1315.127463,1316.80372,52.709,-0.680113,-1.476405,32.0056,151411.0,305333.2,71.43,14.29,STRONG BULL,75,98742.25,258.64,0,14,2026-04-13T15:00:00+05:30,1313.114763,STOP_LOSS,-258.64,59.17,-317.81,-0.3219,-1.2288
1,equity,RELIANCE_NS,2026-04-13,SELL,SHORT,2026-04-13T15:15:00+05:30,2026-04-13T15:20:00+05:30,1315.0,1314.737,1318.034032,1311.965968,1311.965968,1308.931935,1305.897903,1302.863871,1299.829838,2.022688,3.034032,1315.789092,1315.861226,1316.445149,45.5325,-0.085416,0.022591,20.121,509793.0,379460.95,0.0,85.71,STRONG BEAR,76,99920.01,270.61,0,1,2026-04-13T15:20:00+05:30,1314.362796,SESSION_END,28.44,59.94,-31.5,-0.0315,-0.1164
1,equity,RELIANCE_NS,2026-04-15,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:20:00+05:30,1335.800049,1336.2672,1330.39748,1341.202617,1341.202617,1346.605186,1352.007755,1357.410323,1362.812892,3.601712,5.402569,1319.521025,1317.528288,1336.533366,80.5915,1.409511,0.261286,24.2246,0.0,385154.5,57.14,14.29,STRONG BULL,74,98883.77,454.05,1,18,2026-04-15T10:45:00+05:30,1340.934377,TP1,345.37,59.43,285.94,0.2892,0.6297
1,equity,RELIANCE_NS,2026-04-15,SELL,SHORT,2026-04-15T13:50:00+05:30,2026-04-15T13:55:00+05:30,1337.300049,1336.932511,1340.025049,1334.575048,1334.575048,1331.850048,1329.125047,1326.400047,1323.675046,1.816667,2.725,1339.218443,1339.450839,1339.183536,40.1067,0.103755,0.490606,39.9926,420258.0,166637.9,0.0,100.0,STRONG BEAR,74,98933.01,248.68,0,6,2026-04-15T14:20:00+05:30,1340.293054,STOP_LOSS,-248.68,59.43,-308.11,-0.3114,-1.239
1,equity,RELIANCE_NS,2026-04-15,BUY,LONG,2026-04-15T14:30:00+05:30,2026-04-15T14:35:00+05:30,1341.0,1341.2682,1338.274286,1343.725714,1343.725714,1346.451428,1349.177143,1351.902857,1354.628571,1.817143,2.725714,1339.337048,1339.202813,1339.024217,58.6977,0.133922,-0.00194,39.4186,112272.0,187363.1,85.71,0.0,STRONG BULL,74,99253.85,241.36,1,5,2026-04-15T14:55:00+05:30,1343.456969,TP1,161.97,59.6,102.37,0.1031,0.4241
1,equity,RELIANCE_NS,2026-04-16,SELL,SHORT,2026-04-16T09:40:00+05:30,2026-04-16T09:45:00+05:30,1338.199951,1337.932311,1342.347659,1334.052244,1334.052244,1329.904536,1325.756828,1321.609121,1317.461413,2.765138,4.147708,1341.396551,1341.550872,1341.463903,40.2509,0.250191,0.854323,48.2471,195857.0,300618.55,0.0,85.71,STRONG BEAR,74,99006.99,346.6,1,3,2026-04-16T09:55:00+05:30,1334.319054,TP1,267.38,59.32,208.06,0.2101,0.6003
1,equity,RELIANCE_NS,2026-04-16,BUY,LONG,2026-04-16T11:15:00+05:30,2026-04-16T11:20:00+05:30,1339.699951,1339.7679,1336.071798,1343.328104,1343.328104,1346.956257,1350.58441,1354.212562,1357.840715,2.418769,3.628153,1338.000826,1337.794476,1337.339791,56.8865,-0.187545,-0.801043,22.3684,407927.0,331685.4,85.71,0.0,STRONG BULL,74,99142.82,293.29,0,1,2026-04-16T11:20:00+05:30,1335.804584,STOP_LOSS,-293.29,59.4,-352.68,-0.3557,-1.2025
1,equity,RELIANCE_NS,2026-04-16,SELL,SHORT,2026-04-16T11:55:00+05:30,2026-04-16T12:00:00+05:30,1336.199951,1336.532689,1340.122983,1332.27692,1332.27692,1328.353888,1324.430857,1320.507825,1316.584794,2.615354,3.923031,1337.919142,1337.923388,1337.572783,44.3253,-0.083305,-0.136504,17.1585,251706.0,338580.75,14.29,57.14,STRONG BEAR,74,98903.42,285.52,1,7,2026-04-16T12:30:00+05:30,1332.543375,TP1,295.21,59.25,235.96,0.2386,0.8264
1,equity,RELIANCE_NS,2026-04-16,BUY,LONG,2026-04-16T13:55:00+05:30,2026-04-16T14:00:00+05:30,1336.099976,1336.2672,1332.72527,1339.474681,1339.474681,1342.849386,1346.224091,1349.598797,1352.973502,2.249803,3.374705,1334.192867,1334.027636,1336.045782,58.1129,-0.247579,-0.828242,18.2529,872247.0,303682.15,85.71,0.0,STRONG BULL,74,98883.77,281.83,1,6,2026-04-16T14:25:00+05:30,1339.206786,TP1,217.53,59.4,158.13,0.1599,0.5611
1,equity,RELIANCE_NS,2026-04-17,SELL,SHORT,2026-04-17T13:15:00+05:30,2026-04-17T13:20:00+05:30,1357.5,1357.128544,1360.950152,1354.049848,1354.049848,1350.599697,1347.149545,1343.699393,1340.249242,2.300101,3.450152,1360.628266,1360.664747,1357.744705,43.6276,0.810099,1.786474,37.6533,211781.0,174190.55,0.0,100.0,STRONG BEAR,73,99070.38,298.85,0,4,2026-04-17T13:35:00+05:30,1361.222342,STOP_LOSS,-298.85,59.53,-358.38,-0.3617,-1.1992
1,equity,RELIANCE_NS,2026-04-17,BUY,LONG,2026-04-17T13:40:00+05:30,2026-04-17T13:45:00+05:30,1361.900024,1362.172404,1358.460639,1365.33941,1365.33941,1368.778795,1372.21818,1375.657565,1379.09695,2.292923,3.439385,1360.705055,1360.600512,1357.886817,55.3457,0.543485,0.899157,29.0501,95009.0,124070.75,71.43,14.29,STRONG BULL,73,99438.59,290.79,0,11,2026-04-17T14:35:00+05:30,1358.188947,STOP_LOSS,-290.79,59.58,-350.37,-0.3523,-1.2049
1,equity,RELIANCE_NS,2026-04-20,SELL,SHORT,2026-04-20T09:30:00+05:30,2026-04-20T09:35:00+05:30,1360.900024,1360.927711,1365.206462,1356.593587,1356.593587,1352.28715,1347.980713,1343.674276,1339.367839,2.870958,4.306437,1362.686189,1362.772864,1361.385845,46.1672,0.230198,0.639904,22.6367,196867.0,232305.75,0.0,71.43,STRONG BEAR,73,99347.72,332.28,1,3,2026-04-20T09:45:00+05:30,1356.864906,TP1,296.58,59.52,237.07,0.2386,0.7134
1,equity,RELIANCE_NS,2026-04-20,BUY,LONG,2026-04-20T15:15:00+05:30,2026-04-20T15:20:00+05:30,1362.400024,1362.472391,1358.395166,1366.404883,1366.404883,1370.409742,1374.414601,1378.41946,1382.424319,2.669906,4.004859,1361.605764,1361.573277,1363.297286,52.1412,-0.081566,-0.33847,19.6555,427065.0,716508.3,57.14,14.29,STRONG BULL,73,99460.48,317.47,0,1,2026-04-20T15:20:00+05:30,1361.027789,SESSION_END,-105.46,59.64,-165.1,-0.166,-0.5201
1,equity,RELIANCE_NS,2026-04-21,BUY,LONG,2026-04-21T09:15:00+05:30,2026-04-21T09:20:00+05:30,1364.699951,1365.573109,1360.238889,1369.161013,1369.161013,1373.622075,1378.083137,1382.544199,1387.005261,2.974041,4.461062,1362.175687,1361.834939,1364.399984,57.0838,0.172138,-0.196909,18.4819,0.0,707869.6,71.43,0.0,STRONG BULL,73,99686.84,409.26,0,3,2026-04-21T09:30:00+05:30,1359.966841,STOP_LOSS,-409.26,59.69,-468.95,-0.4704,-1.1458
1,equity,RELIANCE_NS,2026-04-21,SELL,SHORT,2026-04-21T09:40:00+05:30,2026-04-21T09:45:00+05:30,1360.599976,1360.327856,1364.773269,1356.426682,1356.426682,1352.253388,1348.080095,1343.906801,1339.733508,2.782196,4.173294,1361.594014,1361.696285,1361.574717,46.8302,-0.066349,-0.007914,14.652,142949.0,680466.25,0.0,71.43,STRONG BEAR,73,99303.93,344.44,0,3,2026-04-21T09:55:00+05:30,1363.172604,OPPOSITE_SIGNAL,-207.67,59.64,-267.31,-0.2692,-0.7761
1,equity,RELIANCE_NS,2026-04-21,BUY,LONG,2026-04-21T09:50:00+05:30,2026-04-21T09:55:00+05:30,1362.900024,1363.172604,1358.925098,1366.874951,1366.874951,1370.849878,1374.824804,1378.799731,1382.774658,2.649951,3.974927,1361.968182,1361.855614,1361.76471,53.1783,0.085013,0.010599,13.1402,115696.0,671849.3,71.43,0.0,STRONG BULL,73,99511.6,329.91,0,12,2026-04-21T10:50:00+05:30,1361.027789,OPPOSITE_SIGNAL,-156.57,59.66,-216.23,-0.2173,-0.6554
1,equity,RELIANCE_NS,2026-04-21,SELL,SHORT,2026-04-21T10:45:00+05:30,2026-04-21T10:50:00+05:30,1361.5,1361.027789,1364.546529,1358.453471,1358.453471,1355.406942,1352.360413,1349.313883,1346.267354,2.031019,3.046529,1362.18459,1362.188193,1362.135183,47.6042,0.059991,0.151183,8.6791,106980.0,165318.6,0.0,71.43,STRONG BEAR,73,99355.03,276.79,0,2,2026-04-21T10:55:00+05:30,1364.172804,OPPOSITE_SIGNAL,-229.59,59.68,-289.27,-0.2911,-1.0451
1,equity,RELIANCE_NS,2026-04-21,BUY,LONG,2026-04-21T10:50:00+05:30,2026-04-21T10:55:00+05:30,1363.5,1364.172804,1360.392511,1366.607489,1366.607489,1369.714977,1372.822466,1375.929955,1379.037444,2.071659,3.107489,1362.447672,1362.307448,1362.188367,54.3876,0.158193,0.152585,8.431,211406.0,152014.2,85.71,0.0,STRONG BULL,73,99584.61,295.82,1,1,2026-04-21T10:55:00+05:30,1366.334167,TP1,157.78,59.8,97.98,0.0984,0.3312
1,equity,RELIANCE_NS,2026-04-21,SELL,SHORT,2026-04-21T11:35:00+05:30,2026-04-21T11:40:00+05:30,1358.900024,1358.628244,1362.221585,1355.578464,1355.578464,1352.256904,1348.935343,1345.613783,1342.292223,2.214374,3.32156,1362.639672,1363.10405,1363.141897,37.7204,-0.094323,0.548379,13.9367,282798.0,192612.8,0.0,85.71,STRONG BEAR,73,99179.86,282.2,0,2,2026-04-21T11:45:00+05:30,1362.494029,STOP_LOSS,-282.2,59.59,-341.79,-0.3446,-1.2112
1,equity,RELIANCE_NS,2026-04-22,BUY,LONG,2026-04-22T10:15:00+05:30,2026-04-22T10:20:00+05:30,1358.900024,1359.071809,1355.009042,1362.791007,1362.791007,1366.681989,1370.572971,1374.463953,1378.354935,2.593988,3.890982,1354.589991,1354.026066,1353.636677,64.2552,0.186799,-0.406719,22.3224,114193.0,483145.45,71.43,0.0,STRONG BULL,73,99212.24,316.37,1,7,2026-04-22T10:50:00+05:30,1362.518448,TP1,251.6,59.6,192.0,0.1935,0.6069
1,equity,RELIANCE_NS,2026-04-22,SELL,SHORT,2026-04-22T13:25:00+05:30,2026-04-22T13:30:00+05:30,1361.699951,1361.427611,1364.208169,1359.191734,1359.191734,1356.683516,1354.175299,1351.667081,1349.158864,1.672145,2.508218,1362.336483,1362.382332,1360.168137,47.7408,0.289987,0.688037,20.8424,110924.0,93769.7,28.57,57.14,MILD BEAR,73,99384.22,222.9,1,9,2026-04-22T14:10:00+05:30,1359.463572,TP1,143.37,59.59,83.79,0.0843,0.3759
1,equity,RELIANCE_NS,2026-04-22,BUY,LONG,2026-04-22T15:10:00+05:30,2026-04-22T15:15:00+05:30,1363.5,1363.672704,1361.021056,1365.978944,1365.978944,1368.457887,1370.936831,1373.415775,1375.894718,1.652629,2.478944,1361.327663,1361.123116,1360.38078,59.7638,0.05823,-0.220246,20.5214,248059.0,135091.85,85.71,0.0,STRONG BULL,73,99548.11,213.44,0,2,2026-04-22T15:20:00+05:30,1363.027389,SESSION_END,-47.11,59.71,-106.82,-0.1073,-0.5005
1,equity,RELIANCE_NS,2026-04-23,SELL,SHORT,2026-04-23T09:15:00+05:30,2026-04-23T09:20:00+05:30,1354.5,1354.129144,1358.542096,1350.457904,1350.457904,1346.415808,1342.373712,1338.331616,1334.28952,2.694731,4.042096,1360.491771,1360.841939,1352.399984,32.7114,-0.272762,-0.089127,26.0062,0.0,154380.75,14.29,71.43,STRONG BEAR,73,98851.43,341.98,1,15,2026-04-23T10:30:00+05:30,1350.727995,TP1,248.28,59.24,189.05,0.1912,0.5528
1,equity,RELIANCE_NS,2026-04-23,BUY,LONG,2026-04-23T12:20:00+05:30,2026-04-23T12:25:00+05:30,1351.0,1351.2702,1348.277245,1353.722755,1353.722755,1356.44551,1359.168265,1361.89102,1364.613775,1.81517,2.722755,1349.361819,1349.139219,1349.965841,56.2345,-0.475765,-1.385054,31.1169,77530.0,133196.35,85.71,0.0,STRONG BULL,74,99993.99,241.43,0,1,2026-04-23T12:25:00+05:30,1348.00759,STOP_LOSS,-241.43,59.92,-301.36,-0.3014,-1.2482
1,equity,RELIANCE_NS,2026-04-23,SELL,SHORT,2026-04-23T12:30:00+05:30,2026-04-23T12:35:00+05:30,1347.0,1346.7306,1349.979069,1344.020931,1344.020931,1341.041861,1338.062792,1335.083723,1332.104653,1.986046,2.979069,1348.751564,1348.891917,1349.872881,41.0287,-0.605259,-1.084987,29.0484,204086.0,124456.45,14.29,85.71,STRONG BEAR,74,99658.06,260.37,0,4,2026-04-23T12:50:00+05:30,1350.249065,STOP_LOSS,-260.37,59.87,-320.24,-0.3213,-1.2299
1,equity,RELIANCE_NS,2026-04-23,BUY,LONG,2026-04-23T12:50:00+05:30,2026-04-23T12:55:00+05:30,1350.300049,1350.469991,1347.193497,1353.406601,1353.406601,1356.513153,1359.619704,1362.726256,1365.832808,2.071035,3.106552,1349.002084,1348.949831,1349.785855,53.8641,-0.321784,-0.716723,25.9663,76237.0,115401.5,85.71,0.0,STRONG BULL,74,99934.78,262.4,1,6,2026-04-23T13:20:00+05:30,1353.135919,TP1,197.28,60.02,137.26,0.1373,0.5231
1,equity,RELIANCE_NS,2026-04-23,SELL,SHORT,2026-04-23T14:15:00+05:30,2026-04-23T14:20:00+05:30,1349.099976,1348.7302,1351.98069,1346.219261,1346.219261,1343.338547,1340.457833,1337.577119,1334.696405,1.920476,2.880714,1350.427626,1350.589742,1350.255362,43.4885,0.004258,0.333861,14.8562,177413.0,169276.05,0.0,71.43,STRONG BEAR,74,99806.03,260.55,1,2,2026-04-23T14:25:00+05:30,1346.488505,TP1,165.89,59.83,106.05,0.1063,0.407
1,equity,RELIANCE_NS,2026-04-27,BUY,LONG,2026-04-27T09:50:00+05:30,2026-04-27T09:55:00+05:30,1336.900024,1337.067409,1331.362012,1342.438037,1342.438037,1347.976049,1353.514061,1359.052073,1364.590085,3.692008,5.538012,1328.905408,1328.375725,1327.643077,67.8559,0.037153,-0.74288,35.495,448135.0,249722.85,100.0,0.0,STRONG BULL,74,98942.99,441.9,1,1,2026-04-27T09:55:00+05:30,1342.169549,TP1,377.56,59.48,318.08,0.3215,0.7198
1,equity,SBIN_NS,2026-04-01,BUY,LONG,2026-04-01T11:40:00+05:30,2026-04-01T11:45:00+05:30,1007.549988,1007.751498,1003.025958,1012.074017,1012.074017,1016.598046,1021.122076,1025.646105,1030.170135,3.01602,4.524029,1004.522421,1004.409504,1005.403665,53.6299,-0.599656,-1.580748,25.2754,181365.0,173928.85,100.0,0.0,STRONG BULL,99,99767.4,487.69,1,3,2026-04-01T11:55:00+05:30,1011.871602,TP1,407.89,59.98,347.91,0.3487,0.7134
1,equity,SBIN_NS,2026-04-01,SELL,SHORT,2026-04-01T14:50:00+05:30,2026-04-01T14:55:00+05:30,1019.900024,1019.646006,1023.791043,1016.009006,1016.009006,1012.117987,1008.226969,1004.33595,1000.444932,2.594012,3.891019,1021.51667,1021.576461,1014.194288,46.0892,0.62033,1.406619,20.3333,180857.0,173845.35,14.29,71.43,STRONG BEAR,98,99925.31,426.28,1,6,2026-04-01T15:20:00+05:30,1016.212208,TP1,336.51,59.85,276.66,0.2769,0.649
1,equity,SBIN_NS,2026-04-02,BUY,LONG,2026-04-02T12:35:00+05:30,2026-04-02T12:40:00+05:30,988.349976,988.497648,984.829483,991.870468,991.870468,995.39096,998.911453,1002.431945,1005.952438,2.346995,3.520492,984.045449,983.63755,983.297671,61.0243,-0.786035,-2.18433,35.7293,210809.0,133560.6,100.0,0.0,STRONG BULL,101,99838.26,390.38,1,5,2026-04-02T13:00:00+05:30,991.672094,TP1,320.62,60.0,260.62,0.261,0.6676
1,equity,SBIN_NS,2026-04-06,SELL,SHORT,2026-04-06T10:30:00+05:30,2026-04-06T10:35:00+05:30,1012.900024,1012.7974,1018.760831,1007.039218,1007.039218,1001.178411,995.317605,989.456798,983.595992,3.907204,5.860807,1014.714403,1014.789227,1019.058801,47.8206,1.121558,2.513415,22.322,114646.0,393033.0,0.0,71.43,STRONG BEAR,98,99254.15,604.38,1,7,2026-04-06T11:05:00+05:30,1007.240626,TP1,544.56,59.39,485.17,0.4888,0.8028
