sizing_method,market,instrument,session_date,setup,direction,first_candle_time,first_open,first_high,first_low,first_close,first_volume,gap_pct,signal_time,signal_close,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,atr_at_entry,quantity,equity_at_entry,risk_pct_budget,position_risk_amount,open_risk_before,portfolio_risk_limit,notional,open_notional_before,gross_exposure_limit,limiting_factor,sizing_note,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple,holding_candles,equity_after_exit
volatility_adjusted,commodities,SIF,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00-04:00,75.589996,75.650002,75.415001,75.57,458.0,-0.2376,2026-04-24T09:30:00-04:00,75.239998,2026-04-24T09:35:00-04:00,75.229954,75.605114,74.479633,2026-04-24T09:40:00-04:00,75.620235,STOP_LOSS,0.247142,1342,101020.3,1.0,523.76,550.94,6061.22,100958.6,101018.47,303060.9,per_trade_allocation,fixed_percent_risk,-523.76,60.73,-584.49,-0.5789,-1.116,2,100435.81
volatility_adjusted,commodities,NGF,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00-04:00,2.693,2.695,2.684,2.687,1068.0,-1.8586,2026-04-24T09:30:00-04:00,2.681,2026-04-24T09:35:00-04:00,2.679464,2.693539,2.651315,2026-04-24T11:45:00-04:00,2.651845,TARGET,0.010357,37701,101020.3,1.0,550.94,0.0,6061.22,101018.47,0.0,303060.9,per_trade_allocation,fixed_percent_risk,1041.26,60.3,980.96,0.9711,1.7805,27,101416.77
volatility_adjusted,equity,ITC_NS,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,303.25,304.450012,303.0,304.149994,0.0,0.6138,2026-04-27T09:20:00+05:30,304.700012,2026-04-27T09:25:00+05:30,304.81095,303.18935,308.05415,2026-04-27T11:35:00+05:30,303.128712,STOP_LOSS,0.700001,332,101416.77,1.0,558.5,1714.65,6085.01,101197.24,117875.08,304250.31,per_trade_allocation,fixed_percent_risk,-558.5,60.55,-619.05,-0.6117,-1.1084,27,100797.72
volatility_adjusted,derivatives,CNXIT,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,28633.099609,28849.300781,28633.099609,28821.550781,0.0,0.2935,2026-04-27T09:20:00+05:30,28969.449219,2026-04-27T09:25:00+05:30,28974.143279,28627.372989,29667.683859,2026-04-27T15:20:00+05:30,29171.215371,END_OF_DAY,66.264509,2,101416.77,1.0,704.99,0.0,6085.01,57948.29,0.0,304250.31,risk_budget,fixed_percent_risk,394.14,34.89,359.26,0.62,0.5096,72,101156.98
volatility_adjusted,equity,INFY_NS,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,1155.699951,1171.300049,1155.699951,1168.599976,0.0,0.0606,2026-04-27T09:20:00+05:30,1175.199951,2026-04-27T09:25:00+05:30,1175.035009,1155.468811,1214.167404,2026-04-27T15:20:00+05:30,1170.365856,END_OF_DAY,3.664289,51,101416.77,1.0,1009.66,704.99,6085.01,59926.79,57948.29,304250.31,risk_budget,fixed_percent_risk,-238.13,35.88,-274.01,-0.4572,-0.2714,72,100882.97
volatility_adjusted,equity,TCS_NS,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,2398.0,2420.0,2398.0,2415.399902,0.0,-0.0375,2026-04-27T09:20:00+05:30,2424.5,2026-04-27T09:25:00+05:30,2424.684791,2397.5204,2479.013573,2026-04-27T15:20:00+05:30,2450.0099,END_OF_DAY,6.285662,35,101416.77,1.0,967.54,2273.15,6085.01,84863.97,219072.32,304250.31,gross_exposure,fixed_percent_risk,886.38,51.18,835.19,0.9842,0.8632,72,101718.16
volatility_adjusted,commodities,NGF,2026-04-27,OPEN_EQUALS_HIGH,SHORT,2026-04-27T09:15:00-04:00,2.794,2.796,2.787,2.792,1954.0,4.2148,2026-04-27T09:20:00-04:00,2.783,2026-04-27T09:25:00-04:00,2.782443,2.794559,2.758213,2026-04-27T09:35:00-04:00,2.795118,STOP_LOSS,0.011143,36557,101718.16,1.0,463.33,0.0,6103.09,101717.77,0.0,305154.48,per_trade_allocation,fixed_percent_risk,-463.33,61.17,-524.5,-0.5156,-1.132,3,101193.66
volatility_adjusted,commodities,SIF,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00-04:00,75.190002,75.434998,75.190002,75.360001,370.0,-1.2996,2026-04-27T09:25:00-04:00,75.485001,2026-04-27T09:30:00-04:00,75.480089,75.174964,76.090339,2026-04-27T09:45:00-04:00,75.159929,STOP_LOSS,0.2175,1347,101718.16,1.0,431.26,463.33,6103.09,101671.68,101717.77,305154.48,per_trade_allocation,fixed_percent_risk,-431.26,60.87,-492.13,-0.484,-1.1412,4,100701.53
volatility_adjusted,commodities,CLF,2026-04-27,OPEN_EQUALS_HIGH,SHORT,2026-04-27T09:15:00-04:00,96.029999,96.120003,95.760002,95.790001,1145.0,1.3082,2026-04-27T09:55:00-04:00,95.709999,2026-04-27T10:00:00-04:00,95.680857,96.049205,94.944161,2026-04-27T10:10:00-04:00,96.068415,STOP_LOSS,0.357857,1052,100701.53,1.0,407.71,0.0,6042.09,100656.26,0.0,302104.59,per_trade_allocation,fixed_percent_risk,-407.71,60.52,-468.23,-0.4652,-1.1484,3,100233.3
volatility_adjusted,commodities,HGF,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00-04:00,6.075,6.0835,6.0745,6.0795,86.0,0.7797,2026-04-27T09:55:00-04:00,6.0855,2026-04-27T10:00:00-04:00,6.086217,6.073785,6.111081,2026-04-27T10:25:00-04:00,6.07257,STOP_LOSS,0.008964,16545,100701.53,1.0,225.79,407.71,6042.09,100696.46,100656.26,302104.59,per_trade_allocation,fixed_percent_risk,-225.79,60.35,-286.14,-0.2842,-1.2673,6,99947.16
volatility_adjusted,derivatives,NSEBANK,2026-04-28,OPEN_EQUALS_LOW,LONG,2026-04-28T09:15:00+05:30,55855.449219,55978.101562,55855.050781,55916.949219,0.0,-0.7365,2026-04-28T09:25:00+05:30,56036.75,2026-04-28T09:30:00+05:30,56052.559833,55844.278129,56469.123241,2026-04-28T11:20:00+05:30,55833.109273,STOP_LOSS,87.771205,1,99947.16,1.0,219.45,995.35,5996.83,56052.56,56243.85,299841.48,per_trade_allocation,fixed_percent_risk,-219.45,33.57,-253.02,-0.4514,-1.153,23,99694.14
volatility_adjusted,equity,KOTAKBANK_NS,2026-04-28,OPEN_EQUALS_LOW,LONG,2026-04-28T09:15:00+05:30,373.450012,377.25,373.450012,376.399994,0.0,-0.7969,2026-04-28T09:20:00+05:30,380.0,2026-04-28T09:25:00+05:30,380.026002,373.375322,393.327362,2026-04-28T15:20:00+05:30,377.474478,END_OF_DAY,1.039287,148,99947.16,1.0,995.35,0.0,5996.83,56243.85,0.0,299841.48,risk_budget,fixed_percent_risk,-377.63,33.63,-411.26,-0.7312,-0.4132,72,99282.88
volatility_adjusted,commodities,CLF,2026-04-28,OPEN_EQUALS_HIGH,SHORT,2026-04-28T09:15:00-04:00,100.330002,100.389999,100.010002,100.080002,1996.0,4.2931,2026-04-28T09:20:00-04:00,99.849998,2026-04-28T09:25:00-04:00,99.830028,100.350068,98.78995,2026-04-28T09:50:00-04:00,98.809708,TARGET,0.602858,823,99282.88,1.0,444.51,0.0,5956.97,82160.11,0.0,297848.64,volatility_budget,fixed_percent_risk,839.72,49.04,790.68,0.9624,1.7788,6,100073.56
volatility_adjusted,commodities,HGF,2026-04-28,OPEN_EQUALS_HIGH,SHORT,2026-04-28T09:15:00-04:00,5.972,5.9775,5.966,5.9755,1153.0,-1.9134,2026-04-28T10:00:00-04:00,5.9615,2026-04-28T10:05:00-04:00,5.959308,5.973195,5.931534,2026-04-28T10:05:00-04:00,5.974389,STOP_LOSS,0.009893,16792,100073.56,1.0,253.25,0.0,6004.41,100068.7,0.0,300220.68,per_trade_allocation,fixed_percent_risk,-253.25,60.12,-313.37,-0.3132,-1.2374,1,99760.19
volatility_adjusted,commodities,NGF,2026-04-28,OPEN_EQUALS_LOW,LONG,2026-04-28T09:15:00-04:00,2.715,2.724,2.714,2.721,1206.0,-0.7313,2026-04-28T10:10:00-04:00,2.727,2026-04-28T10:15:00-04:00,2.727545,2.714457,2.753722,2026-04-28T11:15:00-04:00,2.713914,STOP_LOSS,0.012071,36575,99760.19,1.0,498.57,0.0,5985.61,99759.96,0.0,299280.57,per_trade_allocation,fixed_percent_risk,-498.57,59.71,-558.27,-0.5596,-1.1198,13,99201.92
volatility_adjusted,equity,HDFCBANK_NS,2026-04-29,OPEN_EQUALS_HIGH,SHORT,2026-04-29T09:15:00+05:30,785.450012,785.450012,781.25,781.599976,800182.0,0.5633,2026-04-29T09:30:00+05:30,780.849976,2026-04-29T09:35:00+05:30,780.693806,785.607102,770.867212,2026-04-29T09:45:00+05:30,785.764224,STOP_LOSS,2.085724,127,99201.92,1.0,643.94,1983.14,5952.12,99148.11,174529.89,297605.76,per_trade_allocation,fixed_percent_risk,-643.94,59.68,-703.63,-0.7097,-1.0927,3,98498.29
volatility_adjusted,derivatives,CNXFMCG,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,51065.300781,51259.449219,51040.300781,51167.648438,0.0,0.3582,2026-04-29T09:20:00+05:30,51320.75,2026-04-29T09:25:00+05:30,51333.163017,51055.087721,51889.313609,2026-04-29T12:15:00+05:30,51878.935747,TARGET,102.756975,1,99201.92,1.0,288.29,0.0,5952.12,51333.16,0.0,297605.76,per_trade_allocation,fixed_percent_risk,545.77,30.96,514.81,1.0029,1.7858,35,99013.1
volatility_adjusted,equity,BHARTIARTL_NS,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,1847.900024,1872.900024,1847.900024,1871.0,206740.0,0.3639,2026-04-29T09:40:00+05:30,1873.5,2026-04-29T09:45:00+05:30,1873.8747,1847.530444,1926.563211,2026-04-29T12:15:00+05:30,1886.322611,END_OF_DAY,7.278582,36,98498.29,1.0,961.7,2175.07,5909.9,67459.49,197872.56,295494.87,risk_budget,fixed_percent_risk,448.12,40.61,407.51,0.6041,0.4237,31,99420.61
volatility_adjusted,equity,INFY_NS,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,1158.0,1164.599976,1157.599976,1159.699951,292222.0,0.6606,2026-04-29T09:35:00+05:30,1167.0,2026-04-29T09:40:00+05:30,1167.133404,1157.7684,1185.863413,2026-04-29T12:15:00+05:30,1176.664644,END_OF_DAY,3.564296,20,99201.92,1.0,191.93,2627.08,5952.12,23342.67,273678.0,297605.76,gross_exposure,fixed_percent_risk,190.62,14.06,176.56,0.7564,0.9199,32,99597.17
volatility_adjusted,equity,ITC_NS,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,305.600006,308.0,305.399994,307.25,493351.0,0.4107,2026-04-29T09:20:00+05:30,309.950012,2026-04-29T09:25:00+05:30,309.81195,305.538886,318.358078,2026-04-29T12:15:00+05:30,314.337114,END_OF_DAY,0.846431,228,99201.92,1.0,988.19,288.29,5952.12,70637.12,51333.16,297605.76,risk_budget,fixed_percent_risk,1031.74,42.69,989.05,1.4002,1.0009,35,100586.22
volatility_adjusted,equity,LT_NS,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,4052.300049,4078.0,4052.300049,4069.899902,34311.0,0.3343,2026-04-29T10:00:00+05:30,4080.0,2026-04-29T10:05:00+05:30,4079.915918,4051.489589,4136.768575,2026-04-29T12:15:00+05:30,4112.1774,END_OF_DAY,11.399955,7,98498.29,1.0,204.66,3136.77,5909.9,28559.41,265332.05,295494.87,gross_exposure,fixed_percent_risk,225.83,17.2,208.63,0.7305,1.0194,27,100794.85
volatility_adjusted,derivatives,CNXAUTO,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,25936.849609,26258.75,25936.849609,26178.949219,0.0,0.5996,2026-04-29T09:25:00+05:30,26273.0,2026-04-29T09:30:00+05:30,26279.805691,25931.662239,26976.092595,2026-04-29T13:25:00+05:30,26311.387061,END_OF_DAY,88.107003,2,99201.92,1.0,706.66,1276.48,5952.12,52559.61,121970.28,297605.76,risk_budget,fixed_percent_risk,63.16,31.55,31.61,0.0601,0.0447,48,100826.46
