target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
2,equity,ITC_NS,2026-04-16,INVERSE_SELL,SELL,LONG,2026-04-16T12:15:00+05:30,2026-04-16T12:20:00+05:30,302.850006,302.960574,302.101784,304.346451,303.598229,304.346451,305.094674,305.842896,306.591119,0.498815,0.748223,303.224132,303.272725,303.204265,45.2711,0.060901,0.227976,22.7203,128409.0,261219.25,0.0,71.43,STRONG BEAR,330,99976.99,303.34,1,11,2026-04-16T13:10:00+05:30,303.239328,OPPOSITE_SIGNAL,91.99,60.01,31.97,0.032,0.1054
2,equity,ITC_NS,2026-04-16,INVERSE_BUY,BUY,SHORT,2026-04-16T13:05:00+05:30,2026-04-16T13:10:00+05:30,303.350006,303.239328,304.035369,301.97928,302.664643,301.97928,301.293917,300.608554,299.92319,0.456909,0.685363,303.168874,303.144308,303.186757,53.9902,0.021291,-0.005319,17.5466,86571.0,179301.9,71.43,0.0,STRONG BULL,329,99765.74,281.9,0,9,2026-04-16T13:50:00+05:30,304.096176,STOP_LOSS,-281.9,59.94,-341.85,-0.3426,-1.2127
2,equity,ITC_NS,2026-04-16,INVERSE_SELL,SELL,LONG,2026-04-16T15:15:00+05:30,2026-04-16T15:20:00+05:30,303.399994,303.410676,302.707467,304.785047,304.09252,304.785047,305.477573,306.1701,306.862626,0.461684,0.692526,303.478871,303.48356,303.289736,48.86,0.025769,0.066509,17.2834,248144.0,171354.6,28.57,57.14,MILD BEAR,329,99822.11,251.27,0,1,2026-04-16T15:20:00+05:30,303.289336,SESSION_END,-39.92,59.88,-99.8,-0.1,-0.3972
2,equity,ITC_NS,2026-04-17,INVERSE_BUY,BUY,SHORT,2026-04-17T09:15:00+05:30,2026-04-17T09:20:00+05:30,309.100006,308.988178,310.424173,306.451672,307.775839,306.451672,305.127505,303.803338,302.479171,0.882778,1.324167,304.58248,303.983109,307.766673,83.9104,0.460724,0.136717,21.1411,0.0,171692.05,71.43,0.0,STRONG BULL,323,99803.18,483.88,2,4,2026-04-17T09:35:00+05:30,306.512962,TP2,799.49,59.64,739.85,0.7413,1.529
2,equity,ITC_NS,2026-04-17,INVERSE_SELL,SELL,LONG,2026-04-17T12:00:00+05:30,2026-04-17T12:05:00+05:30,307.100006,307.111398,306.10987,309.080278,308.090142,309.080278,310.070414,311.06055,312.050685,0.660091,0.990136,307.698356,307.70921,307.91545,45.303,0.178616,0.396809,18.7168,400739.0,340413.3,0.0,85.71,STRONG BEAR,325,99811.2,345.39,0,27,2026-04-17T14:15:00+05:30,306.048648,STOP_LOSS,-345.39,59.78,-405.18,-0.4059,-1.1731
2,equity,ITC_NS,2026-04-17,INVERSE_BUY,BUY,SHORT,2026-04-17T14:35:00+05:30,2026-04-17T14:40:00+05:30,307.399994,307.338514,308.072302,306.055378,306.727686,306.055378,305.38307,304.710762,304.038454,0.448205,0.672308,306.949404,306.931431,307.589886,57.8017,-0.042047,-0.137867,20.2658,503621.0,274995.95,71.43,14.29,STRONG BULL,325,99885.02,258.51,0,1,2026-04-17T14:40:00+05:30,308.133916,STOP_LOSS,-258.51,60.01,-318.51,-0.3189,-1.2321
2,equity,ITC_NS,2026-04-17,INVERSE_SELL,SELL,LONG,2026-04-17T15:15:00+05:30,2026-04-17T15:20:00+05:30,306.799988,306.861348,306.062492,308.274979,307.537483,308.274979,309.012475,309.749971,310.487466,0.491664,0.737496,306.996713,307.013542,307.541758,46.8165,-0.015961,-0.00327,15.2537,753855.0,373702.4,0.0,85.71,STRONG BEAR,325,99729.94,279.52,0,1,2026-04-17T15:20:00+05:30,306.738628,SESSION_END,-39.88,59.83,-99.71,-0.1,-0.3567
2,equity,ITC_NS,2026-04-21,INVERSE_BUY,BUY,SHORT,2026-04-21T12:15:00+05:30,2026-04-21T12:20:00+05:30,305.549988,305.488878,306.073386,304.503191,305.026589,304.503191,303.979792,303.456394,302.932995,0.348932,0.523398,305.265807,305.246331,305.228201,55.4818,-0.033121,-0.099202,11.3427,128363.0,156858.1,71.43,0.0,STRONG BULL,327,99894.86,211.15,0,1,2026-04-21T12:20:00+05:30,306.134601,STOP_LOSS,-211.15,60.0,-271.15,-0.2714,-1.2842
2,equity,ITC_NS,2026-04-21,INVERSE_SELL,SELL,LONG,2026-04-21T13:40:00+05:30,2026-04-21T13:45:00+05:30,305.299988,305.31105,304.76816,306.363643,305.831815,306.363643,306.895471,307.427299,307.959126,0.354552,0.531828,305.542046,305.572173,305.393819,43.6758,0.005121,0.066689,14.4028,197545.0,183235.05,0.0,85.71,STRONG BEAR,327,99836.71,197.46,1,6,2026-04-21T14:10:00+05:30,305.988778,OPPOSITE_SIGNAL,221.62,59.97,161.65,0.1619,0.8186
2,equity,ITC_NS,2026-04-21,INVERSE_BUY,BUY,SHORT,2026-04-21T14:05:00+05:30,2026-04-21T14:10:00+05:30,306.049988,305.988778,306.558039,305.033884,305.541936,305.033884,304.525833,304.017781,303.509729,0.338701,0.508052,305.598107,305.573615,305.414276,61.5572,0.023141,0.013218,14.7408,457178.0,212065.55,85.71,0.0,STRONG BULL,326,99752.34,205.57,0,1,2026-04-21T14:10:00+05:30,306.619351,STOP_LOSS,-205.57,59.91,-265.48,-0.2661,-1.2914
2,equity,ITC_NS,2026-04-22,INVERSE_SELL,SELL,LONG,2026-04-22T09:40:00+05:30,2026-04-22T09:45:00+05:30,306.600006,306.761352,305.424638,308.950742,307.775374,308.950742,310.12611,311.301478,312.476846,0.783579,1.175368,307.629752,307.719034,307.241112,42.9058,0.168985,0.549762,26.1606,359896.0,604780.1,0.0,85.71,STRONG BEAR,325,99697.44,454.28,0,28,2026-04-22T12:00:00+05:30,306.9386,OPPOSITE_SIGNAL,57.61,59.84,-2.23,-0.0022,-0.0049
