trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,initial_stop_points,initial_risk_points,target_price_points,entry_gap_pct,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,quantity_btc,entry_notional_usd,exit_notional_usd,gross_pnl_usd,trade_return_pct,cumulative_pnl_usd,equity_after_trade,holding_days,remarks
T00044,2025-05-18,2025-05-17,2025-05-18,2025-05-17 23:30:00+00:00,2025-05-17 23:45:00+00:00,SHORT,103192.00,103200.58,103200.58,8.58,103157.67,0.0083,2025-05-17 23:45:00+00:00,2025-05-18 00:00:00+00:00,103200.58,stop_loss_ma_touch,103200.58,-8.58,9.69067370,1000000.00,1000083.17,-83.17,-0.0083,-8248.17,991751.83,1,
T00045,2025-05-18,2025-05-18,2025-05-18,2025-05-17 23:45:00+00:00,2025-05-18 00:00:00+00:00,SHORT,103161.07,103197.05,103197.05,35.98,103017.14,0.0349,2025-05-18 00:00:00+00:00,2025-05-18 00:15:00+00:00,103197.05,stop_loss_ma_touch,103197.05,-35.98,9.69357918,1000000.00,1000348.79,-348.79,-0.0349,-8596.97,991403.03,0,
T00046,2025-05-18,2025-05-18,2025-05-18,2025-05-18 00:00:00+00:00,2025-05-18 00:15:00+00:00,LONG,103264.95,103193.91,103193.91,71.04,103549.10,0.0688,2025-05-18 00:15:00+00:00,2025-05-18 00:30:00+00:00,103193.91,stop_loss_ma_touch,103193.91,-71.04,9.68382786,1000000.00,999312.09,-687.91,-0.0688,-9284.88,990715.12,0,
T00047,2025-05-18,2025-05-18,2025-05-18,2025-05-18 00:15:00+00:00,2025-05-18 00:30:00+00:00,LONG,103299.20,103193.71,103193.71,105.49,103721.17,0.1022,2025-05-18 01:45:00+00:00,2025-05-18 02:00:00+00:00,103202.92,stop_loss_ma_touch,103202.92,-96.28,9.68061708,1000000.00,999067.95,-932.05,-0.0932,-10216.93,989783.07,0,
T00048,2025-05-18,2025-05-18,2025-05-18,2025-05-18 01:45:00+00:00,2025-05-18 02:00:00+00:00,LONG,103296.14,103207.45,103207.45,88.69,103650.90,0.0859,2025-05-18 03:15:00+00:00,2025-05-18 03:30:00+00:00,103215.79,stop_loss_ma_touch,103215.79,-80.35,9.68090386,1000000.00,999222.16,-777.84,-0.0778,-10994.77,989005.23,0,
T00049,2025-05-18,2025-05-18,2025-05-18,2025-05-18 03:15:00+00:00,2025-05-18 03:30:00+00:00,SHORT,103161.01,103214.16,103214.16,53.15,102948.41,0.0515,2025-05-18 03:30:00+00:00,2025-05-18 03:45:00+00:00,103214.16,stop_loss_ma_touch,103214.16,-53.15,9.69358481,1000000.00,1000515.22,-515.22,-0.0515,-11509.99,988490.01,0,
T00050,2025-05-18,2025-05-18,2025-05-18,2025-05-18 03:30:00+00:00,2025-05-18 03:45:00+00:00,LONG,103320.73,103212.40,103212.40,108.33,103754.06,0.1050,2025-05-18 07:45:00+00:00,2025-05-18 08:00:00+00:00,103754.06,target_hit_rr,103204.79,433.33,9.67859983,1000000.00,1004194.02,4194.02,0.4194,-7315.97,992684.03,0,Fixed 4R target hit.
T00051,2025-05-18,2025-05-18,2025-05-18,2025-05-18 11:45:00+00:00,2025-05-18 12:00:00+00:00,LONG,103836.86,103348.72,103348.72,488.14,105789.43,0.4723,2025-05-18 16:45:00+00:00,2025-05-18 17:00:00+00:00,105789.43,target_hit_rr,103697.71,1952.57,9.63049152,1000000.00,1018804.18,18804.18,1.8804,11488.21,1011488.21,0,Fixed 4R target hit.
T00052,2025-05-18,2025-05-18,2025-05-18,2025-05-18 19:30:00+00:00,2025-05-18 19:45:00+00:00,LONG,104287.54,103922.03,103922.03,365.51,105749.57,0.3517,2025-05-18 19:45:00+00:00,2025-05-18 20:00:00+00:00,103922.03,stop_loss_ma_touch,103922.03,-365.51,9.58887322,1000000.00,996495.19,-3504.81,-0.3505,7983.40,1007983.40,0,
T00053,2025-05-18,2025-05-18,2025-05-18,2025-05-18 19:45:00+00:00,2025-05-18 20:00:00+00:00,SHORT,103925.72,103929.71,103929.71,3.99,103909.74,0.0038,2025-05-18 20:00:00+00:00,2025-05-18 20:15:00+00:00,103909.74,target_hit_rr,103929.71,15.98,9.62225713,1000000.00,999846.25,153.75,0.0154,8137.15,1008137.15,0,Fixed 4R target hit.
